restaurant_id,restaurant,market_segment,area,rating,latitude,longitude,dish
8323,Foodpedia,Fast Food,GST Road,3.6,12.9975,80.1908,Toasted Sandwich
8323,Foodpedia,Fast Food,GST Road,3.6,12.9975,80.1908,Chilli Paneer
8323,Foodpedia,Fast Food,GST Road,3.6,12.9975,80.1908,Hot Dog
8323,Foodpedia,Fast Food,GST Road,3.6,12.9975,80.1908,BLT
8323,Foodpedia,Fast Food,GST Road,3.6,12.9975,80.1908,Sandwich
8324,Naaz O Nissa,Cafe,Kilpauk,3.6,13.0828,80.2417,Rose Milk
8324,Naaz O Nissa,Cafe,Kilpauk,3.6,13.0828,80.2417,Buttermilk
8324,Naaz O Nissa,Cafe,Kilpauk,3.6,13.0828,80.2417,Cold Coffee
8324,Naaz O Nissa,Cafe,Kilpauk,3.6,13.0828,80.2417,Masala Chai
8324,Naaz O Nissa,Cafe,Kilpauk,3.6,13.0828,80.2417,Mojito
8324,Naaz O Nissa,Cafe,Kilpauk,3.6,13.0828,80.2417,Filter Coffee
8324,Naaz O Nissa,Cafe,Kilpauk,3.6,13.0828,80.2417,Fresh Lime Soda
8325,Chai Formula Cafe,Fast Food,Kilpauk,3.6,13.0828,80.2417,Cold Coffee
8325,Chai Formula Cafe,Fast Food,Kilpauk,3.6,13.0828,80.2417,Onion Rings
8325,Chai Formula Cafe,Fast Food,Kilpauk,3.6,13.0828,80.2417,Rose Milk
8325,Chai Formula Cafe,Fast Food,Kilpauk,3.6,13.0828,80.2417,Buttermilk
8325,Chai Formula Cafe,Fast Food,Kilpauk,3.6,13.0828,80.2417,Green Tea
8325,Chai Formula Cafe,Fast Food,Kilpauk,3.6,13.0828,80.2417,French Fries
8325,Chai Formula Cafe,Fast Food,Kilpauk,3.6,13.0828,80.2417,Burger
8326,Arani Santhi Mess,Restaurant,Kanchipuram District,4.0,12.8372,79.7042,Curd Rice
8326,Arani Santhi Mess,Restaurant,Kanchipuram District,4.0,12.8372,79.7042,Pongal
8326,Arani Santhi Mess,Restaurant,Kanchipuram District,4.0,12.8372,79.7042,Keerai Kootu
8326,Arani Santhi Mess,Restaurant,Kanchipuram District,4.0,12.8372,79.7042,Bonda Soup
8326,Arani Santhi Mess,Restaurant,Kanchipuram District,4.0,12.8372,79.7042,Masala Dosa
8326,Arani Santhi Mess,Restaurant,Kanchipuram District,4.0,12.8372,79.7042,Idli Sambar
8326,Arani Santhi Mess,Restaurant,Kanchipuram District,4.0,12.8372,79.7042,Filter Coffee
8327,Sri Raghavendra Foods,Restaurant,T. Nagar,3.5,13.0418,80.2341,Ghee Podi Dosa
8327,Sri Raghavendra Foods,Restaurant,T. Nagar,3.5,13.0418,80.2341,Medu Vada
8327,Sri Raghavendra Foods,Restaurant,T. Nagar,3.5,13.0418,80.2341,Rasam Rice
8327,Sri Raghavendra Foods,Restaurant,T. Nagar,3.5,13.0418,80.2341,Curd Rice
8327,Sri Raghavendra Foods,Restaurant,T. Nagar,3.5,13.0418,80.2341,Keerai Kootu
8327,Sri Raghavendra Foods,Restaurant,T. Nagar,3.5,13.0418,80.2341,Masala Dosa
8327,Sri Raghavendra Foods,Restaurant,T. Nagar,3.5,13.0418,80.2341,Uthappam
8328,ECO,Cafe,Teynampet,3.6,13.0405,80.2503,Cold Brew
8328,ECO,Cafe,Teynampet,3.6,13.0405,80.2503,Cappuccino
8328,ECO,Cafe,Teynampet,3.6,13.0405,80.2503,Espresso
8328,ECO,Cafe,Teynampet,3.6,13.0405,80.2503,Flat White
8328,ECO,Cafe,Teynampet,3.6,13.0405,80.2503,Fresh Lime Soda
8328,ECO,Cafe,Teynampet,3.6,13.0405,80.2503,Cold Coffee
8328,ECO,Cafe,Teynampet,3.6,13.0405,80.2503,Mango Lassi
8329,Harshit Hot Foods,Restaurant,Washermenpet,3.6,13.1148,80.2872,Chicken Manchurian
8329,Harshit Hot Foods,Restaurant,Washermenpet,3.6,13.1148,80.2872,Chilli Paneer
8329,Harshit Hot Foods,Restaurant,Washermenpet,3.6,13.1148,80.2872,Chilli Chicken
8329,Harshit Hot Foods,Restaurant,Washermenpet,3.6,13.1148,80.2872,Dim Sum
8329,Harshit Hot Foods,Restaurant,Washermenpet,3.6,13.1148,80.2872,Spring Rolls
8329,Harshit Hot Foods,Restaurant,Washermenpet,3.6,13.1148,80.2872,Dragon Chicken
8329,Harshit Hot Foods,Restaurant,Washermenpet,3.6,13.1148,80.2872,Sweet Corn Soup
8330,Filmi Chai,Cafe,Perungudi,3.6,12.9654,80.2461,Kachori
8330,Filmi Chai,Cafe,Perungudi,3.6,12.9654,80.2461,Cold Coffee
8330,Filmi Chai,Cafe,Perungudi,3.6,12.9654,80.2461,Masala Chai
8330,Filmi Chai,Cafe,Perungudi,3.6,12.9654,80.2461,Lemon Tea
8330,Filmi Chai,Cafe,Perungudi,3.6,12.9654,80.2461,Mango Lassi
8330,Filmi Chai,Cafe,Perungudi,3.6,12.9654,80.2461,Sev Puri
8330,Filmi Chai,Cafe,Perungudi,3.6,12.9654,80.2461,Corn Chaat
8331,Vin Hortons By Zea Gourmet,Fast Food,Madipakkam,3.6,12.9647,80.1961,Milkshake
8331,Vin Hortons By Zea Gourmet,Fast Food,Madipakkam,3.6,12.9647,80.1961,Sandwich
8331,Vin Hortons By Zea Gourmet,Fast Food,Madipakkam,3.6,12.9647,80.1961,Wrap
8331,Vin Hortons By Zea Gourmet,Fast Food,Madipakkam,3.6,12.9647,80.1961,Fried Chicken
8331,Vin Hortons By Zea Gourmet,Fast Food,Madipakkam,3.6,12.9647,80.1961,Hot Dog
8331,Vin Hortons By Zea Gourmet,Fast Food,Madipakkam,3.6,12.9647,80.1961,Burger
8331,Vin Hortons By Zea Gourmet,Fast Food,Madipakkam,3.6,12.9647,80.1961,Nuggets
8332,The Spicy Bistro,Fast Food,Madhavaram,3.6,13.1488,80.2306,Malabar Biryani
8332,The Spicy Bistro,Fast Food,Madhavaram,3.6,13.1488,80.2306,Sandwich
8332,The Spicy Bistro,Fast Food,Madhavaram,3.6,13.1488,80.2306,Fish Curry
8332,The Spicy Bistro,Fast Food,Madhavaram,3.6,13.1488,80.2306,Burger
8332,The Spicy Bistro,Fast Food,Madhavaram,3.6,13.1488,80.2306,Peri Peri Fries
8332,The Spicy Bistro,Fast Food,Madhavaram,3.6,13.1488,80.2306,Appam
8332,The Spicy Bistro,Fast Food,Madhavaram,3.6,13.1488,80.2306,Payasam
8333,Biryani Junction,Restaurant,Perungudi,3.6,12.9654,80.2461,Salna
8333,Biryani Junction,Restaurant,Perungudi,3.6,12.9654,80.2461,Haleem
8333,Biryani Junction,Restaurant,Perungudi,3.6,12.9654,80.2461,Chicken Biryani
8333,Biryani Junction,Restaurant,Perungudi,3.6,12.9654,80.2461,Vegetable Biryani
8333,Biryani Junction,Restaurant,Perungudi,3.6,12.9654,80.2461,Chicken 65
8333,Biryani Junction,Restaurant,Perungudi,3.6,12.9654,80.2461,Brinjal Curry
8333,Biryani Junction,Restaurant,Perungudi,3.6,12.9654,80.2461,Egg Biryani
8334,Yummy Zone,Fast Food,Vandalur,3.6,12.8913,80.081,Aloo Tikki
8334,Yummy Zone,Fast Food,Vandalur,3.6,12.8913,80.081,Kachori
8334,Yummy Zone,Fast Food,Vandalur,3.6,12.8913,80.081,Pav Bhaji
8334,Yummy Zone,Fast Food,Vandalur,3.6,12.8913,80.081,Corn Chaat
8334,Yummy Zone,Fast Food,Vandalur,3.6,12.8913,80.081,Sev Puri
8334,Yummy Zone,Fast Food,Vandalur,3.6,12.8913,80.081,Bhel Puri
8334,Yummy Zone,Fast Food,Vandalur,3.6,12.8913,80.081,Vada Pav
8335,Elmelon Ventures,Fast Food,Thuraipakkam,3.6,12.9416,80.2362,Cold Coffee
8335,Elmelon Ventures,Fast Food,Thuraipakkam,3.6,12.9416,80.2362,Filter Coffee
8335,Elmelon Ventures,Fast Food,Thuraipakkam,3.6,12.9416,80.2362,Fresh Lime Soda
8335,Elmelon Ventures,Fast Food,Thuraipakkam,3.6,12.9416,80.2362,Rose Milk
8335,Elmelon Ventures,Fast Food,Thuraipakkam,3.6,12.9416,80.2362,Onion Rings
8335,Elmelon Ventures,Fast Food,Thuraipakkam,3.6,12.9416,80.2362,Hot Dog
8335,Elmelon Ventures,Fast Food,Thuraipakkam,3.6,12.9416,80.2362,Burger
8336,R Bakers - Rotti Kadai,Bakery & Sweet Shop,T. Nagar,3.6,13.0418,80.2341,Brownie
8336,R Bakers - Rotti Kadai,Bakery & Sweet Shop,T. Nagar,3.6,13.0418,80.2341,Muffin
8336,R Bakers - Rotti Kadai,Bakery & Sweet Shop,T. Nagar,3.6,13.0418,80.2341,Cupcake
8336,R Bakers - Rotti Kadai,Bakery & Sweet Shop,T. Nagar,3.6,13.0418,80.2341,Sourdough Bread
8336,R Bakers - Rotti Kadai,Bakery & Sweet Shop,T. Nagar,3.6,13.0418,80.2341,Bread Loaf
8336,R Bakers - Rotti Kadai,Bakery & Sweet Shop,T. Nagar,3.6,13.0418,80.2341,Chocolate Cake
8336,R Bakers - Rotti Kadai,Bakery & Sweet Shop,T. Nagar,3.6,13.0418,80.2341,Croissant
8337,Rakesh Tea Stall,Cafe,Chromepet,3.6,12.9516,80.1462,Masala Chai
8337,Rakesh Tea Stall,Cafe,Chromepet,3.6,12.9516,80.1462,Tender Coconut
8337,Rakesh Tea Stall,Cafe,Chromepet,3.6,12.9516,80.1462,Mojito
8337,Rakesh Tea Stall,Cafe,Chromepet,3.6,12.9516,80.1462,Filter Coffee
8337,Rakesh Tea Stall,Cafe,Chromepet,3.6,12.9516,80.1462,Rose Milk
8337,Rakesh Tea Stall,Cafe,Chromepet,3.6,12.9516,80.1462,Mango Lassi
8337,Rakesh Tea Stall,Cafe,Chromepet,3.6,12.9516,80.1462,Cold Coffee
8338,Chennai Tea House,Restaurant,Triplicane,4.0,13.0587,80.2757,Masala Chai
8338,Chennai Tea House,Restaurant,Triplicane,4.0,13.0587,80.2757,Mixed Fruit Juice
8338,Chennai Tea House,Restaurant,Triplicane,4.0,13.0587,80.2757,Beetroot Juice
8338,Chennai Tea House,Restaurant,Triplicane,4.0,13.0587,80.2757,Fresh Lime Soda
8338,Chennai Tea House,Restaurant,Triplicane,4.0,13.0587,80.2757,Mojito
8338,Chennai Tea House,Restaurant,Triplicane,4.0,13.0587,80.2757,Watermelon Juice
8338,Chennai Tea House,Restaurant,Triplicane,4.0,13.0587,80.2757,Green Tea
8339,Tipsy Crow,Cloud Kitchen,Velachery,3.6,12.9755,80.2207,Dim Sum
8339,Tipsy Crow,Cloud Kitchen,Velachery,3.6,12.9755,80.2207,Dragon Chicken
8339,Tipsy Crow,Cloud Kitchen,Velachery,3.6,12.9755,80.2207,Sweet Corn Soup
8339,Tipsy Crow,Cloud Kitchen,Velachery,3.6,12.9755,80.2207,Fried Rice
8339,Tipsy Crow,Cloud Kitchen,Velachery,3.6,12.9755,80.2207,Kavuni Arisi
8339,Tipsy Crow,Cloud Kitchen,Velachery,3.6,12.9755,80.2207,Kari Dosai
8339,Tipsy Crow,Cloud Kitchen,Velachery,3.6,12.9755,80.2207,Kuzhi Paniyaram
8340,Juice Corner,Restaurant,Poonamalle,3.6,13.0473,80.0945,Pomegranate Juice
8340,Juice Corner,Restaurant,Poonamalle,3.6,13.0473,80.0945,Fresh Orange Juice
8340,Juice Corner,Restaurant,Poonamalle,3.6,13.0473,80.0945,Fried Chicken
8340,Juice Corner,Restaurant,Poonamalle,3.6,13.0473,80.0945,Watermelon Juice
8340,Juice Corner,Restaurant,Poonamalle,3.6,13.0473,80.0945,Nuggets
8340,Juice Corner,Restaurant,Poonamalle,3.6,13.0473,80.0945,Rose Milk
8340,Juice Corner,Restaurant,Poonamalle,3.6,13.0473,80.0945,Filter Coffee
8341,Nalantha Bakers,Bakery & Sweet Shop,Perambur,3.6,13.121,80.2326,Muffin
8341,Nalantha Bakers,Bakery & Sweet Shop,Perambur,3.6,13.121,80.2326,Danish Pastry
8341,Nalantha Bakers,Bakery & Sweet Shop,Perambur,3.6,13.121,80.2326,Wrap
8341,Nalantha Bakers,Bakery & Sweet Shop,Perambur,3.6,13.121,80.2326,Milkshake
8341,Nalantha Bakers,Bakery & Sweet Shop,Perambur,3.6,13.121,80.2326,Cupcake
8341,Nalantha Bakers,Bakery & Sweet Shop,Perambur,3.6,13.121,80.2326,Onion Rings
8341,Nalantha Bakers,Bakery & Sweet Shop,Perambur,3.6,13.121,80.2326,Croissant
8342,Naresh Fast Food,Fast Food,Chengalpattu,3.6,12.6819,79.9888,Hot Dog
8342,Naresh Fast Food,Fast Food,Chengalpattu,3.6,12.6819,79.9888,Sandwich
8342,Naresh Fast Food,Fast Food,Chengalpattu,3.6,12.6819,79.9888,Milkshake
8342,Naresh Fast Food,Fast Food,Chengalpattu,3.6,12.6819,79.9888,Nuggets
8342,Naresh Fast Food,Fast Food,Chengalpattu,3.6,12.6819,79.9888,Fried Chicken
8342,Naresh Fast Food,Fast Food,Chengalpattu,3.6,12.6819,79.9888,Wrap
8342,Naresh Fast Food,Fast Food,Chengalpattu,3.6,12.6819,79.9888,Peri Peri Fries
8343,AK Chaat House,Fast Food,Egmore,3.6,13.0732,80.2609,Sandwich
8343,AK Chaat House,Fast Food,Egmore,3.6,13.0732,80.2609,Burger
8343,AK Chaat House,Fast Food,Egmore,3.6,13.0732,80.2609,Wrap
