restaurant_id,restaurant,market_segment,area,rating,latitude,longitude,feature
9120,Hotel Saravana Bhavan,Hotel,Mylapore,2.0,12.9975,80.2006,Free Parking
9120,Hotel Saravana Bhavan,Hotel,Mylapore,2.0,12.9975,80.2006,Indoor Seating
9121,Hotel Saravana Bhavan,Hotel,Egmore,2.7,13.0368,80.2676,Breakfast
9121,Hotel Saravana Bhavan,Hotel,Egmore,2.7,13.0368,80.2676,Home Delivery
9121,Hotel Saravana Bhavan,Hotel,Egmore,2.7,13.0368,80.2676,Vegetarian Only
9121,Hotel Saravana Bhavan,Hotel,Egmore,2.7,13.0368,80.2676,Indoor Seating
9121,Hotel Saravana Bhavan,Hotel,Egmore,2.7,13.0368,80.2676,Table Reservation Not Required
9122,Hotel Saravana Bhavan,Hotel,Ashok Nagar,3.5,13.0732,80.2609,Breakfast
9122,Hotel Saravana Bhavan,Hotel,Ashok Nagar,3.5,13.0732,80.2609,Home Delivery
9122,Hotel Saravana Bhavan,Hotel,Ashok Nagar,3.5,13.0732,80.2609,Vegetarian Only
9122,Hotel Saravana Bhavan,Hotel,Ashok Nagar,3.5,13.0732,80.2609,Indoor Seating
9122,Hotel Saravana Bhavan,Hotel,Ashok Nagar,3.5,13.0732,80.2609,Table reservation required
9123,Hotel Saravana Bhavan,Hotel,Gopalapuram,2.9,13.0373,80.2123,Breakfast
9123,Hotel Saravana Bhavan,Hotel,Gopalapuram,2.9,13.0373,80.2123,Home Delivery
9123,Hotel Saravana Bhavan,Hotel,Gopalapuram,2.9,13.0373,80.2123,Vegetarian Only
9123,Hotel Saravana Bhavan,Hotel,Gopalapuram,2.9,13.0373,80.2123,Indoor Seating
9123,Hotel Saravana Bhavan,Hotel,Gopalapuram,2.9,13.0373,80.2123,Catering Available
9123,Hotel Saravana Bhavan,Hotel,Gopalapuram,2.9,13.0373,80.2123,Table Reservation Not Required
9123,Hotel Saravana Bhavan,Hotel,Gopalapuram,2.9,13.0373,80.2123,Buffet
9124,Hotel Saravana Bhavan,Hotel,Ashok Nagar,2.4,13.0489,80.2586,Breakfast
9124,Hotel Saravana Bhavan,Hotel,Ashok Nagar,2.4,13.0489,80.2586,Home Delivery
9124,Hotel Saravana Bhavan,Hotel,Ashok Nagar,2.4,13.0489,80.2586,Vegetarian Only
9124,Hotel Saravana Bhavan,Hotel,Ashok Nagar,2.4,13.0489,80.2586,Indoor Seating
9124,Hotel Saravana Bhavan,Hotel,Ashok Nagar,2.4,13.0489,80.2586,Table reservation required
9125,Hotel Saravana Bhavan,Hotel,K.K. Nagar,2.7,13.0373,80.2123,Breakfast
9125,Hotel Saravana Bhavan,Hotel,K.K. Nagar,2.7,13.0373,80.2123,Home Delivery
9125,Hotel Saravana Bhavan,Hotel,K.K. Nagar,2.7,13.0373,80.2123,Vegetarian Only
9125,Hotel Saravana Bhavan,Hotel,K.K. Nagar,2.7,13.0373,80.2123,Indoor Seating
9126,Hotel Saravana Bhavan,Hotel,Purasavakkam,3.6,13.041,80.1994,Breakfast
9126,Hotel Saravana Bhavan,Hotel,Purasavakkam,3.6,13.041,80.1994,Home Delivery
9126,Hotel Saravana Bhavan,Hotel,Purasavakkam,3.6,13.041,80.1994,Vegetarian Only
9126,Hotel Saravana Bhavan,Hotel,Purasavakkam,3.6,13.041,80.1994,Indoor Seating
9126,Hotel Saravana Bhavan,Hotel,Purasavakkam,3.6,13.041,80.1994,Free Parking
9127,Hotel Saravana Bhavan,Hotel,"Spencer Plaza Mall, Thousand Lights",2.5,13.0902,80.2543,Breakfast
9127,Hotel Saravana Bhavan,Hotel,"Spencer Plaza Mall, Thousand Lights",2.5,13.0902,80.2543,Home Delivery
9127,Hotel Saravana Bhavan,Hotel,"Spencer Plaza Mall, Thousand Lights",2.5,13.0902,80.2543,Vegetarian Only
9127,Hotel Saravana Bhavan,Hotel,"Spencer Plaza Mall, Thousand Lights",2.5,13.0902,80.2543,Indoor Seating
9127,Hotel Saravana Bhavan,Hotel,"Spencer Plaza Mall, Thousand Lights",2.5,13.0902,80.2543,Table reservation required
9128,Hotel Saravana Bhavan,Hotel,T. Nagar,2.7,13.0617,80.2544,Breakfast
9128,Hotel Saravana Bhavan,Hotel,T. Nagar,2.7,13.0617,80.2544,Home Delivery
9128,Hotel Saravana Bhavan,Hotel,T. Nagar,2.7,13.0617,80.2544,Vegetarian Only
9128,Hotel Saravana Bhavan,Hotel,T. Nagar,2.7,13.0617,80.2544,Indoor Seating
9128,Hotel Saravana Bhavan,Hotel,T. Nagar,2.7,13.0617,80.2544,Buffet
9128,Hotel Saravana Bhavan,Hotel,T. Nagar,2.7,13.0617,80.2544,Table reservation required
9128,Hotel Saravana Bhavan,Hotel,T. Nagar,2.7,13.0617,80.2544,Pre-Ordering Required
9129,Hotel Saravana Bhavan,Hotel,Ekkaduthangal,2.9,13.0418,80.2341,Breakfast
9129,Hotel Saravana Bhavan,Hotel,Ekkaduthangal,2.9,13.0418,80.2341,Home Delivery
9129,Hotel Saravana Bhavan,Hotel,Ekkaduthangal,2.9,13.0418,80.2341,Vegetarian Only
9129,Hotel Saravana Bhavan,Hotel,Ekkaduthangal,2.9,13.0418,80.2341,Indoor Seating
9129,Hotel Saravana Bhavan,Hotel,Ekkaduthangal,2.9,13.0418,80.2341,Table booking recommended
9129,Hotel Saravana Bhavan,Hotel,Ekkaduthangal,2.9,13.0418,80.2341,Free Parking
9130,Hotel Saravana Bhavan,Hotel,Tambaram,3.0,13.0225,80.2032,Breakfast
9130,Hotel Saravana Bhavan,Hotel,Tambaram,3.0,13.0225,80.2032,Home Delivery
9130,Hotel Saravana Bhavan,Hotel,Tambaram,3.0,13.0225,80.2032,Vegetarian Only
9130,Hotel Saravana Bhavan,Hotel,Tambaram,3.0,13.0225,80.2032,Indoor Seating
9131,Hotel Saravana Bhavan,Hotel,Kodambakkam,2.6,12.9249,80.1,Breakfast
9131,Hotel Saravana Bhavan,Hotel,Kodambakkam,2.6,12.9249,80.1,Home Delivery
9131,Hotel Saravana Bhavan,Hotel,Kodambakkam,2.6,12.9249,80.1,Vegetarian Only
9131,Hotel Saravana Bhavan,Hotel,Kodambakkam,2.6,12.9249,80.1,Indoor Seating
9132,Hotel Saravana Bhavan,Hotel,Saligramam,2.5,13.0521,80.2255,Breakfast
9132,Hotel Saravana Bhavan,Hotel,Saligramam,2.5,13.0521,80.2255,Home Delivery
9132,Hotel Saravana Bhavan,Hotel,Saligramam,2.5,13.0521,80.2255,Vegetarian Only
9132,Hotel Saravana Bhavan,Hotel,Saligramam,2.5,13.0521,80.2255,Indoor Seating
9133,Hotel Saravana Bhavan,Hotel,Parrys,2.9,13.0545,80.2011,Breakfast
9133,Hotel Saravana Bhavan,Hotel,Parrys,2.9,13.0545,80.2011,Home Delivery
9133,Hotel Saravana Bhavan,Hotel,Parrys,2.9,13.0545,80.2011,Vegetarian Only
9133,Hotel Saravana Bhavan,Hotel,Parrys,2.9,13.0545,80.2011,Desserts and Bakes
9133,Hotel Saravana Bhavan,Hotel,Parrys,2.9,13.0545,80.2011,Table Reservation Not Required
9133,Hotel Saravana Bhavan,Hotel,Parrys,2.9,13.0545,80.2011,Indoor Seating
9134,Hotel Saravana Bhavan,Hotel,Perambur,3.5,13.0871,80.2876,Breakfast
9134,Hotel Saravana Bhavan,Hotel,Perambur,3.5,13.0871,80.2876,Home Delivery
9134,Hotel Saravana Bhavan,Hotel,Perambur,3.5,13.0871,80.2876,Vegetarian Only
9134,Hotel Saravana Bhavan,Hotel,Perambur,3.5,13.0871,80.2876,Indoor Seating
9134,Hotel Saravana Bhavan,Hotel,Perambur,3.5,13.0871,80.2876,Buffet
9135,Hotel Saravana Bhavan,Hotel,Adyar,3.0,13.121,80.2326,Breakfast
9135,Hotel Saravana Bhavan,Hotel,Adyar,3.0,13.121,80.2326,Home Delivery
9135,Hotel Saravana Bhavan,Hotel,Adyar,3.0,13.121,80.2326,Vegetarian Only
9135,Hotel Saravana Bhavan,Hotel,Adyar,3.0,13.121,80.2326,Indoor Seating
9135,Hotel Saravana Bhavan,Hotel,Adyar,3.0,13.121,80.2326,Buffet
9136,Hotel Saravana Bhavan,Hotel,Pallavaram,2.0,13.0012,80.2565,Breakfast
9136,Hotel Saravana Bhavan,Hotel,Pallavaram,2.0,13.0012,80.2565,Home Delivery
9136,Hotel Saravana Bhavan,Hotel,Pallavaram,2.0,13.0012,80.2565,Vegetarian Only
9136,Hotel Saravana Bhavan,Hotel,Pallavaram,2.0,13.0012,80.2565,Indoor Seating
9137,Hotel Saravana Bhavan,Hotel,Santhome,3.4,12.9675,80.1491,Breakfast
9137,Hotel Saravana Bhavan,Hotel,Santhome,3.4,12.9675,80.1491,Home Delivery
9137,Hotel Saravana Bhavan,Hotel,Santhome,3.4,12.9675,80.1491,Vegetarian Only
9137,Hotel Saravana Bhavan,Hotel,Santhome,3.4,12.9675,80.1491,Indoor Seating
9137,Hotel Saravana Bhavan,Hotel,Santhome,3.4,12.9675,80.1491,Pre-Ordering Required
9138,Hotel Saravana Bhavan,Hotel,Anna Salai,2.4,13.0319,80.2788,Breakfast
9138,Hotel Saravana Bhavan,Hotel,Anna Salai,2.4,13.0319,80.2788,Home Delivery
9138,Hotel Saravana Bhavan,Hotel,Anna Salai,2.4,13.0319,80.2788,Vegetarian Only
9138,Hotel Saravana Bhavan,Hotel,Anna Salai,2.4,13.0319,80.2788,Buffet
9138,Hotel Saravana Bhavan,Hotel,Anna Salai,2.4,13.0319,80.2788,Indoor Seating
9139,Food @ Finger,Restaurant,Anna Nagar West,2.3,13.0425,80.2475,Home Delivery
9139,Food @ Finger,Restaurant,Anna Nagar West,2.3,13.0425,80.2475,Serves Halal
9139,Food @ Finger,Restaurant,Anna Nagar West,2.3,13.0425,80.2475,Outdoor Seating
9139,Food @ Finger,Restaurant,Anna Nagar West,2.3,13.0425,80.2475,Indoor Seating
9140,Food Finger,Restaurant,Anna Nagar East,4.0,13.0862,80.2018,Home Delivery
9140,Food Finger,Restaurant,Anna Nagar East,4.0,13.0862,80.2018,Indoor Seating
9141,Food @ Finger,Restaurant,Alandur,3.9,13.092,80.2236,Home Delivery
9141,Food @ Finger,Restaurant,Alandur,3.9,13.092,80.2236,Free Parking
9141,Food @ Finger,Restaurant,Alandur,3.9,13.092,80.2236,Rooftop
9141,Food @ Finger,Restaurant,Alandur,3.9,13.092,80.2236,Indoor Seating
9141,Food @ Finger,Restaurant,Alandur,3.9,13.092,80.2236,Smoking Area
9142,Burger King,Fast Food,"Express Avenue Mall,Royapettah",4.1,12.9975,80.2006,Home Delivery
9142,Burger King,Fast Food,"Express Avenue Mall,Royapettah",4.1,12.9975,80.2006,Mall Parking
9142,Burger King,Fast Food,"Express Avenue Mall,Royapettah",4.1,12.9975,80.2006,Indoor Seating
9143,Burger King,Fast Food,"Forum Vijaya Mall, Vadapalani",3.9,13.054,80.2641,Home Delivery
9143,Burger King,Fast Food,"Forum Vijaya Mall, Vadapalani",3.9,13.054,80.2641,Mall Parking
9143,Burger King,Fast Food,"Forum Vijaya Mall, Vadapalani",3.9,13.054,80.2641,Indoor Seating
9144,Burger King,Fast Food,"VR Mall, Anna Nagar",4.0,13.05,80.2121,Home Delivery
9144,Burger King,Fast Food,"VR Mall, Anna Nagar",4.0,13.05,80.2121,Mall Parking
9144,Burger King,Fast Food,"VR Mall, Anna Nagar",4.0,13.05,80.2121,Indoor Seating
9145,Burger King,Fast Food,Kanchipuram District,3.7,13.0805,80.1971,Home Delivery
9145,Burger King,Fast Food,Kanchipuram District,3.7,13.0805,80.1971,Mall Parking
9145,Burger King,Fast Food,Kanchipuram District,3.7,13.0805,80.1971,Outdoor Seating
9145,Burger King,Fast Food,Kanchipuram District,3.7,13.0805,80.1971,Rooftop
9145,Burger King,Fast Food,Kanchipuram District,3.7,13.0805,80.1971,Indoor Seating
9146,Burger King,Fast Food,Potheri,3.3,12.8372,79.7042,Home Delivery
9146,Burger King,Fast Food,Potheri,3.3,12.8372,79.7042,Mall Parking
9146,Burger King,Fast Food,Potheri,3.3,12.8372,79.7042,Outdoor Seating
9146,Burger King,Fast Food,Potheri,3.3,12.8372,79.7042,Rooftop
9146,Burger King,Fast Food,Potheri,3.3,12.8372,79.7042,Indoor Seating
9147,Fruit Shop On Greams Road,Fast Food,Besant Nagar,3.2,12.8213,80.0371,Breakfast
9147,Fruit Shop On Greams Road,Fast Food,Besant Nagar,3.2,12.8213,80.0371,Home Delivery
9147,Fruit Shop On Greams Road,Fast Food,Besant Nagar,3.2,12.8213,80.0371,Vegetarian Only
9147,Fruit Shop On Greams Road,Fast Food,Besant Nagar,3.2,12.8213,80.0371,Indoor Seating
9147,Fruit Shop On Greams Road,Fast Food,Besant Nagar,3.2,12.8213,80.0371,Desserts and Bakes
9148,Fruit Shop On Greams Road,Fast Food,Anna Nagar East,4.4,13.0003,80.2667,Home Delivery
9148,Fruit Shop On Greams Road,Fast Food,Anna Nagar East,4.4,13.0003,80.2667,Vegetarian Only
9148,Fruit Shop On Greams Road,Fast Food,Anna Nagar East,4.4,13.0003,80.2667,Indoor Seating
9148,Fruit Shop On Greams Road,Fast Food,Anna Nagar East,4.4,13.0003,80.2667,Desserts and Bakes
9149,Fruit Shop On Greams Road,Fast Food,Gopalapuram,4.1,13.092,80.2236,Breakfast
9149,Fruit Shop On Greams Road,Fast Food,Gopalapuram,4.1,13.092,80.2236,Home Delivery
9149,Fruit Shop On Greams Road,Fast Food,Gopalapuram,4.1,13.092,80.2236,Vegetarian Only
9149,Fruit Shop On Greams Road,Fast Food,Gopalapuram,4.1,13.092,80.2236,Indoor Seating
9150,Fruit Shop On Greams Road,Fast Food,Kilpauk,4.2,13.0489,80.2586,Home Delivery
9150,Fruit Shop On Greams Road,Fast Food,Kilpauk,4.2,13.0489,80.2586,Vegetarian Only
9150,Fruit Shop On Greams Road,Fast Food,Kilpauk,4.2,13.0489,80.2586,Outdoor Seating
9150,Fruit Shop On Greams Road,Fast Food,Kilpauk,4.2,13.0489,80.2586,Indoor Seating
9151,Fruit Shop On Greams Road,Fast Food,"The Grand Mall, Velachery",3.6,13.0828,80.2417,Home Delivery
9151,Fruit Shop On Greams Road,Fast Food,"The Grand Mall, Velachery",3.6,13.0828,80.2417,Vegetarian Only
9151,Fruit Shop On Greams Road,Fast Food,"The Grand Mall, Velachery",3.6,13.0828,80.2417,Mall Parking
9151,Fruit Shop On Greams Road,Fast Food,"The Grand Mall, Velachery",3.6,13.0828,80.2417,Indoor Seating
9151,Fruit Shop On Greams Road,Fast Food,"The Grand Mall, Velachery",3.6,13.0828,80.2417,Desserts and Bakes
9152,Fruit Shop On Greams Road,Fast Food,Kodambakkam,3.8,12.9755,80.2207,Home Delivery
9152,Fruit Shop On Greams Road,Fast Food,Kodambakkam,3.8,12.9755,80.2207,Vegetarian Only
9152,Fruit Shop On Greams Road,Fast Food,Kodambakkam,3.8,12.9755,80.2207,Indoor Seating
9153,Fruit Shop On Greams Road,Fast Food,Egmore,3.7,13.0521,80.2255,Home Delivery
9153,Fruit Shop On Greams Road,Fast Food,Egmore,3.7,13.0521,80.2255,Vegetarian Only
9153,Fruit Shop On Greams Road,Fast Food,Egmore,3.7,13.0521,80.2255,Indoor Seating
9154,Fruit Shop On Greams Road,Fast Food,T. Nagar,3.6,13.0732,80.2609,Home Delivery
9154,Fruit Shop On Greams Road,Fast Food,T. Nagar,3.6,13.0732,80.2609,Vegetarian Only
9154,Fruit Shop On Greams Road,Fast Food,T. Nagar,3.6,13.0732,80.2609,Indoor Seating
9155,Fruit Shop On Greams Road,Fast Food,Meenambakkam,3.8,13.0418,80.2341,Home Delivery
9155,Fruit Shop On Greams Road,Fast Food,Meenambakkam,3.8,13.0418,80.2341,Vegetarian Only
9155,Fruit Shop On Greams Road,Fast Food,Meenambakkam,3.8,13.0418,80.2341,Indoor Seating
9156,Fruit Shop On Greams Road,Fast Food,Medavakkam,4.0,12.9875,80.1753,Home Delivery
9156,Fruit Shop On Greams Road,Fast Food,Medavakkam,4.0,12.9875,80.1753,Indoor Seating
9157,Fruit Shop On Greams Road,Fast Food,"Phoenix Market City, Velachery",3.3,12.92,80.192,Home Delivery
9157,Fruit Shop On Greams Road,Fast Food,"Phoenix Market City, Velachery",3.3,12.92,80.192,Vegetarian Only
9157,Fruit Shop On Greams Road,Fast Food,"Phoenix Market City, Velachery",3.3,12.92,80.192,Indoor Seating
9158,Fruit Shop On Greams Road,Fast Food,Kilpauk,3.4,12.9755,80.2207,Home Delivery
9158,Fruit Shop On Greams Road,Fast Food,Kilpauk,3.4,12.9755,80.2207,Indoor Seating
9158,Fruit Shop On Greams Road,Fast Food,Kilpauk,3.4,12.9755,80.2207,Desserts and Bakes
9159,Fruit Shop On Greams Road,Fast Food,Santhome,3.6,13.0828,80.2417,Home Delivery
9159,Fruit Shop On Greams Road,Fast Food,Santhome,3.6,13.0828,80.2417,Vegetarian Only
9159,Fruit Shop On Greams Road,Fast Food,Santhome,3.6,13.0828,80.2417,Free Parking
9159,Fruit Shop On Greams Road,Fast Food,Santhome,3.6,13.0828,80.2417,Desserts and Bakes
9159,Fruit Shop On Greams Road,Fast Food,Santhome,3.6,13.0828,80.2417,Indoor Seating
9160,Subway,Fast Food,Velachery,3.9,13.0319,80.2788,Home Delivery
9160,Subway,Fast Food,Velachery,3.9,13.0319,80.2788,Free Parking
9160,Subway,Fast Food,Velachery,3.9,13.0319,80.2788,Wifi
9160,Subway,Fast Food,Velachery,3.9,13.0319,80.2788,Indoor Seating
9161,Subway,Fast Food,T. Nagar,4.1,12.9755,80.2207,Breakfast
9161,Subway,Fast Food,T. Nagar,4.1,12.9755,80.2207,Home Delivery
9161,Subway,Fast Food,T. Nagar,4.1,12.9755,80.2207,Free Parking
9161,Subway,Fast Food,T. Nagar,4.1,12.9755,80.2207,Indoor Seating
9162,Subway,Fast Food,Nungambakkam,4.0,13.0418,80.2341,Breakfast
9162,Subway,Fast Food,Nungambakkam,4.0,13.0418,80.2341,Home Delivery
9162,Subway,Fast Food,Nungambakkam,4.0,13.0418,80.2341,Free Parking
9162,Subway,Fast Food,Nungambakkam,4.0,13.0418,80.2341,Indoor Seating
9163,Subway,Fast Food,Kilpauk,4.1,13.0569,80.2425,Home Delivery
9163,Subway,Fast Food,Kilpauk,4.1,13.0569,80.2425,Indoor Seating
9163,Subway,Fast Food,Kilpauk,4.1,13.0569,80.2425,Wifi
9163,Subway,Fast Food,Kilpauk,4.1,13.0569,80.2425,Free Parking
9164,Subway,Fast Food,Chromepet,3.9,13.0828,80.2417,Home Delivery
9164,Subway,Fast Food,Chromepet,3.9,13.0828,80.2417,Wifi
9164,Subway,Fast Food,Chromepet,3.9,13.0828,80.2417,Free Parking
9164,Subway,Fast Food,Chromepet,3.9,13.0828,80.2417,Indoor Seating
9165,Subway,Fast Food,Valasaravakkam,4.1,12.9516,80.1462,Home Delivery
9165,Subway,Fast Food,Valasaravakkam,4.1,12.9516,80.1462,Indoor Seating
9165,Subway,Fast Food,Valasaravakkam,4.1,12.9516,80.1462,Wifi
9166,Subway,Fast Food,Potheri,3.9,13.0403,80.1723,Breakfast
9166,Subway,Fast Food,Potheri,3.9,13.0403,80.1723,Home Delivery
9166,Subway,Fast Food,Potheri,3.9,13.0403,80.1723,Indoor Seating
9167,Subway,Fast Food,Kodambakkam,3.3,12.8213,80.0371,Breakfast
9167,Subway,Fast Food,Kodambakkam,3.3,12.8213,80.0371,Home Delivery
9167,Subway,Fast Food,Kodambakkam,3.3,12.8213,80.0371,Indoor Seating
9167,Subway,Fast Food,Kodambakkam,3.3,12.8213,80.0371,Wifi
9168,Subway,Fast Food,"Ambit IT Park, Ambattur",3.5,13.0521,80.2255,Breakfast
9168,Subway,Fast Food,"Ambit IT Park, Ambattur",3.5,13.0521,80.2255,Home Delivery
9168,Subway,Fast Food,"Ambit IT Park, Ambattur",3.5,13.0521,80.2255,Serves Halal
9168,Subway,Fast Food,"Ambit IT Park, Ambattur",3.5,13.0521,80.2255,Indoor Seating
9168,Subway,Fast Food,"Ambit IT Park, Ambattur",3.5,13.0521,80.2255,Free Parking
9169,Subway,Fast Food,Adyar,3.8,13.1186,80.1574,Home Delivery
9169,Subway,Fast Food,Adyar,3.8,13.1186,80.1574,Indoor Seating
9170,Subway,Fast Food,Ashok Nagar,2.8,13.0012,80.2565,Home Delivery
9170,Subway,Fast Food,Ashok Nagar,2.8,13.0012,80.2565,Indoor Seating
9170,Subway,Fast Food,Ashok Nagar,2.8,13.0012,80.2565,Wifi
9171,Subway,Fast Food,Nandanam,3.9,13.0373,80.2123,Breakfast
9171,Subway,Fast Food,Nandanam,3.9,13.0373,80.2123,Home Delivery
9171,Subway,Fast Food,Nandanam,3.9,13.0373,80.2123,Indoor Seating
9171,Subway,Fast Food,Nandanam,3.9,13.0373,80.2123,Free Parking
9171,Subway,Fast Food,Nandanam,3.9,13.0373,80.2123,Wifi
9172,Subway,Fast Food,Madipakkam,3.7,13.03,80.2421,Home Delivery
9172,Subway,Fast Food,Madipakkam,3.7,13.03,80.2421,Wifi
9172,Subway,Fast Food,Madipakkam,3.7,13.03,80.2421,Free Parking
9172,Subway,Fast Food,Madipakkam,3.7,13.03,80.2421,Indoor Seating
9173,Subway,Fast Food,Sholinganallur,3.6,12.9647,80.1961,Home Delivery
9173,Subway,Fast Food,Sholinganallur,3.6,12.9647,80.1961,Indoor Seating
9173,Subway,Fast Food,Sholinganallur,3.6,12.9647,80.1961,Wifi
9173,Subway,Fast Food,Sholinganallur,3.6,12.9647,80.1961,Free Parking
9174,Subway,Fast Food,Perungudi,4.0,12.901,80.2279,Breakfast
9174,Subway,Fast Food,Perungudi,4.0,12.901,80.2279,Home Delivery
9174,Subway,Fast Food,Perungudi,4.0,12.901,80.2279,Free Parking
9174,Subway,Fast Food,Perungudi,4.0,12.901,80.2279,Indoor Seating
9175,Subway,Fast Food,Porur,3.8,12.9654,80.2461,Home Delivery
9175,Subway,Fast Food,Porur,3.8,12.9654,80.2461,Free Parking
9175,Subway,Fast Food,Porur,3.8,12.9654,80.2461,Indoor Seating
9176,Subway,Fast Food,K.K. Nagar,3.6,13.0382,80.1565,Home Delivery
9176,Subway,Fast Food,K.K. Nagar,3.6,13.0382,80.1565,Indoor Seating
9176,Subway,Fast Food,K.K. Nagar,3.6,13.0382,80.1565,Wifi
9177,Subway,Fast Food,Mylapore,4.0,13.041,80.1994,Home Delivery
9177,Subway,Fast Food,Mylapore,4.0,13.041,80.1994,Free Parking
9177,Subway,Fast Food,Mylapore,4.0,13.041,80.1994,Indoor Seating
9177,Subway,Fast Food,Mylapore,4.0,13.041,80.1994,Wifi
9178,Subway,Fast Food,Mogappair,3.8,13.0368,80.2676,Home Delivery
9178,Subway,Fast Food,Mogappair,3.8,13.0368,80.2676,Free Parking
9178,Subway,Fast Food,Mogappair,3.8,13.0368,80.2676,Indoor Seating
9179,Subway,Fast Food,Medavakkam,3.9,13.0837,80.175,Home Delivery
9179,Subway,Fast Food,Medavakkam,3.9,13.0837,80.175,Free Parking
9179,Subway,Fast Food,Medavakkam,3.9,13.0837,80.175,Wifi
9179,Subway,Fast Food,Medavakkam,3.9,13.0837,80.175,Indoor Seating
9180,Subway,Fast Food,Gopalapuram,3.5,12.92,80.192,Home Delivery
9180,Subway,Fast Food,Gopalapuram,3.5,12.92,80.192,Indoor Seating
9180,Subway,Fast Food,Gopalapuram,3.5,12.92,80.192,Free Parking
9181,Subway,Fast Food,"Express Avenue Mall,Royapettah",3.5,13.0489,80.2586,Home Delivery
9181,Subway,Fast Food,"Express Avenue Mall,Royapettah",3.5,13.0489,80.2586,Mall Parking
9181,Subway,Fast Food,"Express Avenue Mall,Royapettah",3.5,13.0489,80.2586,Indoor Seating
9182,Subway,Fast Food,Virugambakkam,3.4,13.054,80.2641,Home Delivery
9182,Subway,Fast Food,Virugambakkam,3.4,13.054,80.2641,Free Parking
9182,Subway,Fast Food,Virugambakkam,3.4,13.054,80.2641,Indoor Seating
9183,Subway,Fast Food,Selaiyur,2.7,13.0532,80.1922,Breakfast
9183,Subway,Fast Food,Selaiyur,2.7,13.0532,80.1922,Home Delivery
9183,Subway,Fast Food,Selaiyur,2.7,13.0532,80.1922,Serves Halal
9183,Subway,Fast Food,Selaiyur,2.7,13.0532,80.1922,Wifi
9183,Subway,Fast Food,Selaiyur,2.7,13.0532,80.1922,Indoor Seating
9184,Subway,Fast Food,Anna Nagar East,3.8,12.9068,80.1425,Breakfast
9184,Subway,Fast Food,Anna Nagar East,3.8,12.9068,80.1425,Home Delivery
9184,Subway,Fast Food,Anna Nagar East,3.8,12.9068,80.1425,Indoor Seating
9184,Subway,Fast Food,Anna Nagar East,3.8,12.9068,80.1425,Wifi
9185,Subway,Fast Food,Poonamalle,3.2,13.092,80.2236,Home Delivery
9185,Subway,Fast Food,Poonamalle,3.2,13.092,80.2236,Wifi
9185,Subway,Fast Food,Poonamalle,3.2,13.092,80.2236,Indoor Seating
9186,Subway,Fast Food,Perungudi,3.3,13.0473,80.0945,Breakfast
9186,Subway,Fast Food,Perungudi,3.3,13.0473,80.0945,Home Delivery
9186,Subway,Fast Food,Perungudi,3.3,13.0473,80.0945,Free Parking
9186,Subway,Fast Food,Perungudi,3.3,13.0473,80.0945,Indoor Seating
9187,Subway,Fast Food,"Ascendas IT Park, Taramani",3.0,12.9654,80.2461,Home Delivery
9187,Subway,Fast Food,"Ascendas IT Park, Taramani",3.0,12.9654,80.2461,Wifi
9187,Subway,Fast Food,"Ascendas IT Park, Taramani",3.0,12.9654,80.2461,Indoor Seating
9187,Subway,Fast Food,"Ascendas IT Park, Taramani",3.0,12.9654,80.2461,Free Parking
9188,Subway,Fast Food,Perungudi,2.8,12.9863,80.2432,Home Delivery
9188,Subway,Fast Food,Perungudi,2.8,12.9863,80.2432,Wheelchair Accessible
9188,Subway,Fast Food,Perungudi,2.8,12.9863,80.2432,Wifi
9188,Subway,Fast Food,Perungudi,2.8,12.9863,80.2432,Indoor Seating
9188,Subway,Fast Food,Perungudi,2.8,12.9863,80.2432,Free Parking
9189,Subway,Fast Food,Taramani,2.9,12.9654,80.2461,Home Delivery
9189,Subway,Fast Food,Taramani,2.9,12.9654,80.2461,Indoor Seating
9189,Subway,Fast Food,Taramani,2.9,12.9654,80.2461,Wifi
9190,Subway,Fast Food,Egatoor,3.4,12.9863,80.2432,Breakfast
9190,Subway,Fast Food,Egatoor,3.4,12.9863,80.2432,Indoor Seating
9190,Subway,Fast Food,Egatoor,3.4,12.9863,80.2432,Free Parking
9191,Subway,Fast Food,Thuraipakkam,3.5,12.8318,80.2292,Home Delivery
9191,Subway,Fast Food,Thuraipakkam,3.5,12.8318,80.2292,Indoor Seating
9191,Subway,Fast Food,Thuraipakkam,3.5,12.8318,80.2292,Wifi
9192,Subway,Fast Food,GST Road,3.3,12.9416,80.2362,Home Delivery
9192,Subway,Fast Food,GST Road,3.3,12.9416,80.2362,Indoor Seating
9192,Subway,Fast Food,GST Road,3.3,12.9416,80.2362,Wifi
9192,Subway,Fast Food,GST Road,3.3,12.9416,80.2362,Free Parking
9193,Subway,Fast Food,Kanchipuram District,3.0,12.9975,80.1908,Home Delivery
9193,Subway,Fast Food,Kanchipuram District,3.0,12.9975,80.1908,Indoor Seating
9193,Subway,Fast Food,Kanchipuram District,3.0,12.9975,80.1908,Wifi
9193,Subway,Fast Food,Kanchipuram District,3.0,12.9975,80.1908,Free Parking
9194,Subway,Fast Food,Egatoor,3.3,12.8372,79.7042,Indoor Seating
9195,Subway,Fast Food,"VR Mall, Anna Nagar",3.2,12.8318,80.2292,Home Delivery
9195,Subway,Fast Food,"VR Mall, Anna Nagar",3.2,12.8318,80.2292,Mall Parking
